0.18995,0.07176,0.23217
0.19116642228739,0.0746589736070381,0.239478504398827
0.19238284457478,0.0775579472140762,0.246787008797654
0.19359926686217,0.0804569208211144,0.254095513196481
0.19481568914956,0.0833558944281525,0.261404017595308
0.195995161290323,0.0862450146627566,0.26857211143695
0.197174193548387,0.0891340175953079,0.27573853372434
0.198353225806452,0.0920230205278592,0.28290495601173
0.199532258064516,0.0949120234604106,0.29007137829912
0.200677214076246,0.0977888563049853,0.297103929618768
0.201821348973607,0.100665395894428,0.304133255131965
0.202965483870968,0.103541935483871,0.311162580645161
0.204109618768328,0.106418475073314,0.318191906158358
0.20522008797654,0.109285395894428,0.325084164222874
0.206329325513196,0.112151964809384,0.331971407624633
0.207438563049853,0.11501853372434,0.338858651026393
0.20854780058651,0.117885102639296,0.345745894428152
0.209623782991202,0.120739794721408,0.352500117302053
0.210698123167155,0.123593900293255,0.359247771260997
0.211772463343108,0.126448005865103,0.365995425219941
0.212846803519062,0.12930211143695,0.372743079178886
0.213888299120235,0.132144486803519,0.379357008797654
0.214927741935484,0.134986129032258,0.385962580645161
0.215967184750733,0.137827771260997,0.392568152492669
0.217006627565982,0.140669413489736,0.399173724340176
0.218013636363636,0.143501788856305,0.405649560117302
0.219018181818182,0.146333460410557,0.412115542521994
0.220022727272727,0.149165131964809,0.418581524926686
0.221027272727273,0.151996803519062,0.425047507331378
0.221999794721408,0.154817038123167,0.431385395894428
0.222969442815249,0.157636246334311,0.437711788856305
0.223939090909091,0.160455454545455,0.444038181818182
0.224908739002933,0.163274662756598,0.450364574780059
0.225846774193548,0.166084838709677,0.456564516129032
0.226781524926686,0.168894076246334,0.462751319648094
0.227716275659824,0.171703313782991,0.468938123167155
0.228651026392962,0.174512551319648,0.475124926686217
0.229554574780059,0.17731064516129,0.481186920821114
0.230454428152493,0.180107419354839,0.487234134897361
0.231354281524927,0.182904193548387,0.493281348973607
0.232254134897361,0.185700967741935,0.499328563049853
0.233120997067449,0.188486744868035,0.505250410557185
0.233983460410557,0.191271055718475,0.511155542521994
0.234845923753666,0.194055366568915,0.517060674486804
0.235708387096774,0.196839677419355,0.522965806451613
0.236542639296188,0.199615307917889,0.528749413489736
0.237372697947214,0.202389648093842,0.53451495601173
0.23820275659824,0.205163988269795,0.540280498533724
0.239032815249267,0.207938328445748,0.546046041055718
0.239832903225806,0.210701964809384,0.551689560117302
0.240628064516129,0.213463841642229,0.557313020527859
0.241423225806452,0.216225718475073,0.562936480938416
0.242218387096774,0.218987595307918,0.568559941348974
0.242983988269795,0.221738914956012,0.574065161290323
0.243744252199413,0.224488328445748,0.579549032258065
0.244504516129032,0.227237741935484,0.585032903225806
0.245264780058651,0.22998715542522,0.590516774193548
0.245995894428152,0.232728240469208,0.595884046920821
0.246721260997067,0.235467683284457,0.601228328445748
0.247446627565982,0.238207126099707,0.606572609970674
0.248171994134897,0.240946568914956,0.611916891495601
0.24886862170088,0.243675747800586,0.617146217008798
0.249559090909091,0.246402727272727,0.622350909090909
0.250249560117302,0.249129706744868,0.62755560117302
0.250940029325513,0.251856686217009,0.632760293255132
0.251600146627566,0.254575571847507,0.637851671554252
0.252253225806452,0.257292580645161,0.642916774193548
0.252906304985337,0.260009589442815,0.647981876832844
0.253559384164223,0.262726598240469,0.653046979472141
0.254186539589443,0.265433636363636,0.657998416422287
0.254807214076246,0.268138181818182,0.662921436950147
0.25542788856305,0.270842727272727,0.667844457478006
0.256048563049853,0.273547272727273,0.672767478005865
0.256641730205279,0.276241994134897,0.677580469208211
0.257227507331378,0.278934076246334,0.682363900293255
0.257813284457478,0.281626158357771,0.687147331378299
0.258399061583578,0.284318240469208,0.691930762463343
0.258957741935484,0.287002580645161,0.696603870967742
0.25950862170088,0.289684692082111,0.701245219941349
0.260059501466276,0.292366803519062,0.705886568914956
0.260610381231672,0.295048914956012,0.710527917888563
